21.1424 21.0238 20.9523 20.9284 20.9523 21.0238 21.1424
21.3073 21.5174 21.7715 22.0681 22.4054 22.7816 23.1948
16.7033 16.1245 15.5885 15.0997 14.6629 14.2829 13.9642
13.7113 13.5277 13.4164 13.3791 13.4164 13.5277 13.7113
13.9642 14.2829 14.6629 15.0997 15.5885 16.1245 16.7033
15.9060 15.2971 14.7309 14.2127 13.7477 13.3417 13.0000
12.7279 12.5300 12.4097 12.3693 12.4097 12.5300 12.7279
13.0000 13.3417 13.7477 14.2127 14.7309 15.2971 15.9060
15.1987 14.5602 13.9642 13.4164 12.9228 12.4900 12.1244
11.8322 11.6189 11.4891 11.4455 11.4891 11.6189 11.8322
12.1244 12.4900 12.9228 13.4164 13.9642 14.5602 15.1987
14.5945 13.9284 13.3041 12.7279 12.2066 11.7473 11.3578
11.0454 10.8167 10.6771 10.6301 10.6771 10.8167 11.0454
11.3578 11.7473 12.2066 12.7279 13.3041 13.9284 14.5945
14.1067 13.4164 12.7671 12.1655 11.6189 11.1355 10.7238
10.3923 10.1489 10.0000  9.9499 10.0000 10.1489 10.3923
10.7238 11.1355 11.6189 12.1655 12.7671 13.4164 14.1067
13.7477 13.0384 12.3693 11.7473 11.1803 10.6771 10.2470
 9.8995  9.6437  9.4868  9.4340  9.4868  9.6437  9.8995
10.2470 10.6771 11.1803 11.7473 12.3693 13.0384 13.7477
13.5277 12.8062 12.1244 11.4891 10.9087 10.3923  9.9499
 9.5917  9.3274  9.1652  9.1104  9.1652  9.3274  9.5917
 9.9499 10.3923 10.9087 11.4891 12.1244 12.8062 13.5277
13.4536 12.7279 12.0416 11.4018 10.8167 10.2956  9.8489
 9.4868  9.2195  9.0554  9.0000  9.0554  9.2195  9.4868
 9.8489 10.2956 10.8167 11.4018 12.0416 12.7279 13.4536
13.5277 12.8062 12.1244 11.4891 10.9087 10.3923  9.9499
 9.5917  9.3274  9.1652  9.1104  9.1652  9.3274  9.5917
 9.9499 10.3923 10.9087 11.4891 12.1244 12.8062 13.5277
13.7477 13.0384 12.3693 11.7473 11.1803 10.6771 10.2470
 9.8995  9.6437  9.4868  9.4340  9.4868  9.6437  9.8995
10.2470 10.6771 11.1803 11.7473 12.3693 13.0384 13.7477
14.1067 13.4164 12.7671 12.1655 11.6189 11.1355 10.7238
10.3923 10.1489 10.0000  9.9499 10.0000 10.1489 10.3923
10.7238 11.1355 11.6189 12.1655 12.7671 13.4164 14.1067
14.5945 13.9284 13.3041 12.7279 12.2066 11.7473 11.3578
11.0454 10.8167 10.6771 10.6301 10.6771 10.8167 11.0454
11.3578 11.7473 12.2066 12.7279 13.3041 13.9284 14.5945
15.1987 14.5602 13.9642 13.4164 12.9228 12.4900 12.1244
11.8322 11.6189 11.4891 11.4455 11.4891 11.6189 11.8322
12.1244 12.4900 12.9228 13.4164 13.9642 14.5602 15.1987
15.9060 15.2971 14.7309 14.2127 13.7477 13.3417 13.0000
12.7279 12.5300 12.4097 12.3693 12.4097 12.5300 12.7279
13.0000 13.3417 13.7477 14.2127 14.7309 15.2971 15.9060
16.7033 16.1245 15.5885 15.0997 14.6629 14.2829 13.9642
13.7113 13.5277 13.4164 13.3791 13.4164 13.5277 13.7113
13.9642 14.2829 14.6629 15.0997 15.5885 16.1245 16.7033
17.5784 17.0294 16.5227 16.0624 15.6525 15.2971 15.0000
14.7648 14.5945 14.4914 14.4568 14.4914 14.5945 14.7648
15.0000 15.2971 15.6525 16.0624 16.5227 17.0294 17.5784
18.5203 18.0000 17.5214 17.0880 16.7033 16.3707 16.0935
15.8745 15.7162 15.6205 15.5885 15.6205 15.7162 15.8745
16.0935 16.3707 16.7033 17.0880 17.5214 18.0000 18.5203
19.5192 19.0263 18.5742 18.1659 17.8045 17.4929 17.2337
17.0294 16.8819 16.7929 16.7631 16.7929 16.8819 17.0294
17.2337 17.4929 17.8045 18.1659 18.5742 19.0263 19.5192
20.5670 20.0998 19.6723 19.2873 18.9473 18.6548 18.4120
18.2209 18.0831 18.0000 17.9722 18.0000 18.0831 18.2209
18.4120 18.6548 18.9473 19.2873 19.6723 20.0998 20.5670
21.2603 20.9045 20.5913 20.3224 20.0998 19.8494 19.6214
19.4422 19.3132 19.2354 19.2094 19.2354 19.3132 19.4422
19.6214 19.8494 20.1246 20.4450 20.8087 21.2132 21.6564
21.7486 21.4009 21.0950 20.8327 20.6155 20.4450 20.3224
20.2485 20.2237 20.2485 20.3224 20.4450 20.5670 20.6882
20.8567 21.0713 21.3307 21.6333 21.9773 22.3607 22.7816
16.1864 15.5885 15.0333 14.5258 14.0712 13.6748 13.3417
13.0767 12.8841 12.7671 12.7279 12.7671 12.8841 13.0767
13.3417 13.6748 14.0712 14.5258 15.0333 15.5885 16.1864
15.3623 14.7309 14.1421 13.6015 13.1149 12.6886 12.3288
12.0416 11.8322 11.7047 11.6619 11.7047 11.8322 12.0416
12.3288 12.6886 13.1149 13.6015 14.1421 14.7309 15.3623
14.6287 13.9642 13.3417 12.7671 12.2474 11.7898 11.4018
11.0905 10.8628 10.7238 10.6771 10.7238 10.8628 11.0905
11.4018 11.7898 12.2474 12.7671 13.3417 13.9642 14.6287
14.0000 13.3041 12.6491 12.0416 11.4891 11.0000 10.5830
10.2470 10.0000  9.8489  9.7980  9.8489 10.0000 10.2470
10.5830 11.0000 11.4891 12.0416 12.6491 13.3041 14.0000
13.4907 12.7671 12.0830 11.4455 10.8628 10.3441  9.8995
 9.5394  9.2736  9.1104  9.0554  9.1104  9.2736  9.5394
 9.8995 10.3441 10.8628 11.4455 12.0830 12.7671 13.4907
13.1149 12.3693 11.6619 11.0000 10.3923  9.8489  9.3808
 9.0000  8.7178  8.5440  8.4853  8.5440  8.7178  9.0000
 9.3808  9.8489 10.3923 11.0000 11.6619 12.3693 13.1149
12.8841 12.1244 11.4018 10.7238 10.0995  9.5394  9.0554
 8.6603  8.3666  8.1854  8.1240  8.1854  8.3666  8.6603
 9.0554  9.5394 10.0995 10.7238 11.4018 12.1244 12.8841
12.8062 12.0416 11.3137 10.6301 10.0000  9.4340  8.9443
 8.5440  8.2462  8.0623  8.0000  8.0623  8.2462  8.5440
 8.9443  9.4340 10.0000 10.6301 11.3137 12.0416 12.8062
12.8841 12.1244 11.4018 10.7238 10.0995  9.5394  9.0554
 8.6603  8.3666  8.1854  8.1240  8.1854  8.3666  8.6603
 9.0554  9.5394 10.0995 10.7238 11.4018 12.1244 12.8841
13.1149 12.3693 11.6619 11.0000 10.3923  9.8489  9.3808
 9.0000  8.7178  8.5440  8.4853  8.5440  8.7178  9.0000
 9.3808  9.8489 10.3923 11.0000 11.6619 12.3693 13.1149
13.4907 12.7671 12.0830 11.4455 10.8628 10.3441  9.8995
 9.5394  9.2736  9.1104  9.0554  9.1104  9.2736  9.5394
 9.8995 10.3441 10.8628 11.4455 12.0830 12.7671 13.4907
14.0000 13.3041 12.6491 12.0416 11.4891 11.0000 10.5830
10.2470 10.0000  9.8489  9.7980  9.8489 10.0000 10.2470
10.5830 11.0000 11.4891 12.0416 12.6491 13.3041 14.0000
14.6287 13.9642 13.3417 12.7671 12.2474 11.7898 11.4018
11.0905 10.8628 10.7238 10.6771 10.7238 10.8628 11.0905
11.4018 11.7898 12.2474 12.7671 13.3417 13.9642 14.6287
15.3623 14.7309 14.1421 13.6015 13.1149 12.6886 12.3288
12.0416 11.8322 11.7047 11.6619 11.7047 11.8322 12.0416
12.3288 12.6886 13.1149 13.6015 14.1421 14.7309 15.3623
16.1864 15.5885 15.0333 14.5258 14.0712 13.6748 13.3417
13.0767 12.8841 12.7671 12.7279 12.7671 12.8841 13.0767
13.3417 13.6748 14.0712 14.5258 15.0333 15.5885 16.1864
17.0880 16.5227 16.0000 15.5242 15.0997 14.7309 14.4222
14.1774 14.0000 13.8924 13.8564 13.8924 14.0000 14.1774
14.4222 14.7309 15.0997 15.5242 16.0000 16.5227 17.0880
18.0555 17.5214 17.0294 16.5831 16.1864 15.8430 15.5563
15.3297 15.1658 15.0665 15.0333 15.0665 15.1658 15.3297
15.5563 15.8430 16.1864 16.5831 17.0294 17.5214 18.0555
19.0788 18.5742 18.1108 17.6918 17.3205 17.0000 16.7332
16.5227 16.3707 16.2788 16.2481 16.2788 16.3707 16.5227
16.7332 17.0000 17.3205 17.6918 18.1108 18.5742 19.0788
19.6723 19.2873 18.9473 18.6548 18.4120 18.1934 17.9444
17.7482 17.6068 17.5214 17.4929 17.5214 17.6068 17.7482
17.9444 18.1934 18.4932 18.8414 19.2354 19.6723 20.1494
20.1494 19.7737 19.4422 19.1572 18.9209 18.7350 18.6011
18.5203 18.4932 18.5203 18.6011 18.7350 18.8680 19.0000
19.1833 19.4165 19.6977 20.0250 20.3961 20.8087 21.2603
20.6640 20.2978 19.9750 19.6977 19.4679 19.2873 19.1572
19.0788 19.0526 19.0788 19.1572 19.2873 19.4679 19.6977
19.9750 20.2978 20.6640 21.0713 21.5174 21.9773 22.4054
15.7162 15.0997 14.5258 14.0000 13.5277 13.1149 12.7671
12.4900 12.2882 12.1655 12.1244 12.1655 12.2882 12.4900
12.7671 13.1149 13.5277 14.0000 14.5258 15.0997 15.7162
14.8661 14.2127 13.6015 13.0384 12.5300 12.0830 11.7047
11.4018 11.1803 11.0454 11.0000 11.0454 11.1803 11.4018
11.7047 12.0830 12.5300 13.0384 13.6015 14.2127 14.8661
14.1067 13.4164 12.7671 12.1655 11.6189 11.1355 10.7238
10.3923 10.1489 10.0000  9.9499 10.0000 10.1489 10.3923
10.7238 11.1355 11.6189 12.1655 12.7671 13.4164 14.1067
13.4536 12.7279 12.0416 11.4018 10.8167 10.2956  9.8489
 9.4868  9.2195  9.0554  9.0000  9.0554  9.2195  9.4868
 9.8489 10.2956 10.8167 11.4018 12.0416 12.7279 13.4536
12.9228 12.1655 11.4455 10.7703 10.1489  9.5917  9.1104
 8.7178  8.4261  8.2462  8.1854  8.2462  8.4261  8.7178
 9.1104  9.5917 10.1489 10.7703 11.4455 12.1655 12.9228
12.5300 11.7473 11.0000 10.2956  9.6437  9.0554  8.5440
 8.1240  7.8102  7.6158  7.5498  7.6158  7.8102  8.1240
 8.5440  9.0554  9.6437 10.2956 11.0000 11.7473 12.5300
12.2882 11.4891 10.7238 10.0000  9.3274  8.7178  8.1854
 7.7460  7.4162  7.2111  7.1414  7.2111  7.4162  7.7460
 8.1854  8.7178  9.3274 10.0000 10.7238 11.4891 12.2882
12.2066 11.4018 10.6301  9.8995  9.2195  8.6023  8.0623
 7.6158  7.2801  7.0711  7.0000  7.0711  7.2801  7.6158
 8.0623  8.6023  9.2195  9.8995 10.6301 11.4018 12.2066
12.2882 11.4891 10.7238 10.0000  9.3274  8.7178  8.1854
 7.7460  7.4162  7.2111  7.1414  7.2111  7.4162  7.7460
 8.1854  8.7178  9.3274 10.0000 10.7238 11.4891 12.2882
12.5300 11.7473 11.0000 10.2956  9.6437  9.0554  8.5440
 8.1240  7.8102  7.6158  7.5498  7.6158  7.8102  8.1240
 8.5440  9.0554  9.6437 10.2956 11.0000 11.7473 12.5300
12.9228 12.1655 11.4455 10.7703 10.1489  9.5917  9.1104
 8.7178  8.4261  8.2462  8.1854  8.2462  8.4261  8.7178
 9.1104  9.5917 10.1489 10.7703 11.4455 12.1655 12.9228
13.4536 12.7279 12.0416 11.4018 10.8167 10.2956  9.8489
 9.4868  9.2195  9.0554  9.0000  9.0554  9.2195  9.4868
 9.8489 10.2956 10.8167 11.4018 12.0416 12.7279 13.4536
14.1067 13.4164 12.7671 12.1655 11.6189 11.1355 10.7238
10.3923 10.1489 10.0000  9.9499 10.0000 10.1489 10.3923
10.7238 11.1355 11.6189 12.1655 12.7671 13.4164 14.1067
14.8661 14.2127 13.6015 13.0384 12.5300 12.0830 11.7047
11.4018 11.1803 11.0454 11.0000 11.0454 11.1803 11.4018
11.7047 12.0830 12.5300 13.0384 13.6015 14.2127 14.8661
15.7162 15.0997 14.5258 14.0000 13.5277 13.1149 12.7671
12.4900 12.2882 12.1655 12.1244 12.1655 12.2882 12.4900
12.7671 13.1149 13.5277 14.0000 14.5258 15.0997 15.7162
16.6433 16.0624 15.5242 15.0333 14.5945 14.2127 13.8924
13.6382 13.4536 13.3417 13.3041 13.3417 13.4536 13.6382
13.8924 14.2127 14.5945 15.0333 15.5242 16.0624 16.6433
17.6352 17.0880 16.5831 16.1245 15.7162 15.3623 15.0665
14.8324 14.6629 14.5602 14.5258 14.5602 14.6629 14.8324
15.0665 15.3623 15.7162 16.1245 16.5831 17.0880 17.6352
18.1108 17.6918 17.3205 17.0000 16.7332 16.5227 16.2788
16.0624 15.9060 15.8114 15.7797 15.8114 15.9060 16.0624
16.2788 16.5529 16.8819 17.2627 17.6918 18.1659 18.6815
18.5742 18.1659 17.8045 17.4929 17.2337 17.0294 16.8819
16.7929 16.7631 16.7929 16.8819 17.0294 17.1756 17.3205
17.5214 17.7764 18.0831 18.4391 18.8414 19.2873 19.7737
19.0788 18.6815 18.3303 18.0278 17.7764 17.5784 17.4356
17.3494 17.3205 17.3494 17.4356 17.5784 17.7764 18.0278
18.3303 18.6815 19.0788 19.5192 20.0000 20.4450 20.9045
19.6214 19.2354 18.8944 18.6011 18.3576 18.1659 18.0278
17.9444 17.9165 17.9444 18.0278 18.1659 18.3576 18.6011
18.8944 19.2354 19.6214 20.0499 20.5183 21.0238 21.5639
15.2971 14.6629 14.0712 13.5277 13.0384 12.6095 12.2474
11.9583 11.7473 11.6189 11.5758 11.6189 11.7473 11.9583
12.2474 12.6095 13.0384 13.5277 14.0712 14.6629 15.2971
14.4222 13.7477 13.1149 12.5300 12.0000 11.5326 11.1355
10.8167 10.5830 10.4403 10.3923 10.4403 10.5830 10.8167
11.1355 11.5326 12.0000 12.5300 13.1149 13.7477 14.4222
13.6382 12.9228 12.2474 11.6189 11.0454 10.5357 10.0995
 9.7468  9.4868  9.3274  9.2736  9.3274  9.4868  9.7468
10.0995 10.5357 11.0454 11.6189 12.2474 12.9228 13.6382
12.9615 12.2066 11.4891 10.8167 10.1980  9.6437  9.1652
 8.7750  8.4853  8.3066  8.2462  8.3066  8.4853  8.7750
 9.1652  9.6437 10.1980 10.8167 11.4891 12.2066 12.9615
12.4097 11.6189 10.8628 10.1489  9.4868  8.8882  8.3666
 7.9373  7.6158  7.4162  7.3485  7.4162  7.6158  7.9373
 8.3666  8.8882  9.4868 10.1489 10.8628 11.6189 12.4097
12.0000 11.1803 10.3923  9.6437  8.9443  8.3066  7.7460
 7.2801  6.9282  6.7082  6.6332  6.7082  6.9282  7.2801
 7.7460  8.3066  8.9443  9.6437 10.3923 11.1803 12.0000
11.7473 10.9087 10.0995  9.3274  8.6023  7.9373  7.3485
 6.8557  6.4807  6.2450  6.1644  6.2450  6.4807  6.8557
 7.3485  7.9373  8.6023  9.3274 10.0995 10.9087 11.7473
11.6619 10.8167 10.0000  9.2195  8.4853  7.8102  7.2111
 6.7082  6.3246  6.0828  6.0000  6.0828  6.3246  6.7082
 7.2111  7.8102  8.4853  9.2195 10.0000 10.8167 11.6619
11.7473 10.9087 10.0995  9.3274  8.6023  7.9373  7.3485
 6.8557  6.4807  6.2450  6.1644  6.2450  6.4807  6.8557
 7.3485  7.9373  8.6023  9.3274 10.0995 10.9087 11.7473
12.0000 11.1803 10.3923  9.6437  8.9443  8.3066  7.7460
 7.2801  6.9282  6.7082  6.6332  6.7082  6.9282  7.2801
 7.7460  8.3066  8.9443  9.6437 10.3923 11.1803 12.0000
12.4097 11.6189 10.8628 10.1489  9.4868  8.8882  8.3666
 7.9373  7.6158  7.4162  7.3485  7.4162  7.6158  7.9373
 8.3666  8.8882  9.4868 10.1489 10.8628 11.6189 12.4097
12.9615 12.2066 11.4891 10.8167 10.1980  9.6437  9.1652
 8.7750  8.4853  8.3066  8.2462  8.3066  8.4853  8.7750
 9.1652  9.6437 10.1980 10.8167 11.4891 12.2066 12.9615
13.6382 12.9228 12.2474 11.6189 11.0454 10.5357 10.0995
 9.7468  9.4868  9.3274  9.2736  9.3274  9.4868  9.7468
10.0995 10.5357 11.0454 11.6189 12.2474 12.9228 13.6382
14.4222 13.7477 13.1149 12.5300 12.0000 11.5326 11.1355
10.8167 10.5830 10.4403 10.3923 10.4403 10.5830 10.8167
11.1355 11.5326 12.0000 12.5300 13.1149 13.7477 14.4222
15.2971 14.6629 14.0712 13.5277 13.0384 12.6095 12.2474
11.9583 11.7473 11.6189 11.5758 11.6189 11.7473 11.9583
12.2474 12.6095 13.0384 13.5277 14.0712 14.6629 15.2971
16.1864 15.6525 15.0997 14.5945 14.1421 13.7477 13.4164
13.1529 12.9615 12.8452 12.8062 12.8452 12.9615 13.1529
13.4164 13.7477 14.1421 14.5945 15.0997 15.6525 16.2481
16.5831 16.1245 15.7162 15.3623 15.0665 14.8324 14.6287
14.3875 14.2127 14.1067 14.0712 14.1067 14.2127 14.3875
14.6287 14.9332 15.2971 15.7162 16.1864 16.7033 17.2627
17.0294 16.5831 16.1864 15.8430 15.5563 15.3297 15.1658
15.0665 15.0333 15.0665 15.1658 15.3297 15.4919 15.6525
15.8745 16.1555 16.4924 16.8819 17.3205 17.8045 18.3303
17.5214 17.0880 16.7033 16.3707 16.0935 15.8745 15.7162
15.6205 15.5885 15.6205 15.7162 15.8745 16.0935 16.3707
16.7033 17.0880 17.5214 18.0000 18.4932 18.9473 19.4422
18.0555 17.6352 17.2627 16.9411 16.6733 16.4621 16.3095
16.2173 16.1864 16.2173 16.3095 16.4621 16.6733 16.9411
17.2627 17.6352 18.0555 18.5203 19.0263 19.5704 20.1494
18.6279 18.2209 17.8606 17.5499 17.2916 17.0880 16.9411
16.8523 16.8226 16.8523 16.9411 17.0880 17.2916 17.5499
17.8606 18.2209 18.6279 19.0788 19.5704 20.0998 20.6640
14.9332 14.2829 13.6748 13.1149 12.6095 12.1655 11.7898
11.4891 11.2694 11.1355 11.0905 11.1355 11.2694 11.4891
11.7898 12.1655 12.6095 13.1149 13.6748 14.2829 14.9332
14.0357 13.3417 12.6886 12.0830 11.5326 11.0454 10.6301
10.2956 10.0499  9.8995  9.8489  9.8995 10.0499 10.2956
10.6301 11.0454 11.5326 12.0830 12.6886 13.3417 14.0357
13.2288 12.4900 11.7898 11.1355 10.5357 10.0000  9.5394
 9.1652  8.8882  8.7178  8.6603  8.7178  8.8882  9.1652
 9.5394 10.0000 10.5357 11.1355 11.7898 12.4900 13.2288
12.5300 11.7473 11.0000 10.2956  9.6437  9.0554  8.5440
 8.1240  7.8102  7.6158  7.5498  7.6158  7.8102  8.1240
 8.5440  9.0554  9.6437 10.2956 11.0000 11.7473 12.5300
11.9583 11.1355 10.3441  9.5917  8.8882  8.2462  7.6811
 7.2111  6.8557  6.6332  6.5574  6.6332  6.8557  7.2111
 7.6811  8.2462  8.8882  9.5917 10.3441 11.1355 11.9583
11.5326 10.6771  9.8489  9.0554  8.3066  7.6158  7.0000
 6.4807  6.0828  5.8310  5.7446  5.8310  6.0828  6.4807
 7.0000  7.6158  8.3066  9.0554  9.8489 10.6771 11.5326
11.2694 10.3923  9.5394  8.7178  7.9373  7.2111  6.5574
 6.0000  5.5678  5.2915  5.1962  5.2915  5.5678  6.0000
 6.5574  7.2111  7.9373  8.7178  9.5394 10.3923 11.2694
11.1803 10.2956  9.4340  8.6023  7.8102  7.0711  6.4031
 5.8310  5.3852  5.0990  5.0000  5.0990  5.3852  5.8310
 6.4031  7.0711  7.8102  8.6023  9.4340 10.2956 11.1803
11.2694 10.3923  9.5394  8.7178  7.9373  7.2111  6.5574
 6.0000  5.5678  5.2915  5.1962  5.2915  5.5678  6.0000
 6.5574  7.2111  7.9373  8.7178  9.5394 10.3923 11.2694
11.5326 10.6771  9.8489  9.0554  8.3066  7.6158  7.0000
 6.4807  6.0828  5.8310  5.7446  5.8310  6.0828  6.4807
 7.0000  7.6158  8.3066  9.0554  9.8489 10.6771 11.5326
11.9583 11.1355 10.3441  9.5917  8.8882  8.2462  7.6811
 7.2111  6.8557  6.6332  6.5574  6.6332  6.8557  7.2111
 7.6811  8.2462  8.8882  9.5917 10.3441 11.1355 11.9583
12.5300 11.7473 11.0000 10.2956  9.6437  9.0554  8.5440
 8.1240  7.8102  7.6158  7.5498  7.6158  7.8102  8.1240
 8.5440  9.0554  9.6437 10.2956 11.0000 11.7473 12.5300
13.2288 12.4900 11.7898 11.1355 10.5357 10.0000  9.5394
 9.1652  8.8882  8.7178  8.6603  8.7178  8.8882  9.1652
 9.5394 10.0000 10.5357 11.1355 11.7898 12.4900 13.2288
14.0357 13.3417 12.6886 12.0830 11.5326 11.0454 10.6301
10.2956 10.0499  9.8995  9.8489  9.8995 10.0499 10.2956
10.6301 11.0454 11.5326 12.0830 12.6886 13.3417 14.0357
14.7309 14.2127 13.6748 13.1149 12.6095 12.1655 11.7898
11.4891 11.2694 11.1355 11.0905 11.1355 11.2694 11.4891
11.7898 12.1655 12.6095 13.1149 13.6748 14.2829 14.9332
15.0997 14.5945 14.1421 13.7477 13.4164 13.1529 12.9615
12.7279 12.5300 12.4097 12.3693 12.4097 12.5300 12.7279
13.0000 13.3417 13.7477 14.2127 14.7309 15.2971 15.9060
15.5242 15.0333 14.5945 14.2127 13.8924 13.6382 13.4536
13.3417 13.3041 13.3417 13.4536 13.6382 13.8203 14.0000
14.2478 14.5602 14.9332 15.3623 15.8430 16.3707 16.9411
16.0000 15.5242 15.0997 14.7309 14.4222 14.1774 14.0000
13.8924 13.8564 13.8924 14.0000 14.1774 14.4222 14.7309
15.0997 15.5242 16.0000 16.5227 17.0000 17.4929 18.0278
16.5227 16.0624 15.6525 15.2971 15.0000 14.7648 14.5945
14.4914 14.4568 14.4914 14.5945 14.7648 15.0000 15.2971
15.6525 16.0624 16.5227 17.0294 17.5784 18.1659 18.7883
17.0880 16.6433 16.2481 15.9060 15.6205 15.3948 15.2315
15.1327 15.0997 15.1327 15.2315 15.3948 15.6205 15.9060
16.2481 16.6433 17.0880 17.5784 18.1108 18.6815 19.2873
17.6918 17.2627 16.8819 16.5529 16.2788 16.0624 15.9060
15.8114 15.7797 15.8114 15.9060 16.0624 16.2788 16.5529
16.8819 17.2627 17.6918 18.1659 18.6815 19.2354 19.8242
14.6287 13.9642 13.3417 12.7671 12.2474 11.7898 11.4018
11.0905 10.8628 10.7238 10.6771 10.7238 10.8628 11.0905
11.4018 11.7898 12.2474 12.7671 13.3417 13.9642 14.6287
13.7113 13.0000 12.3288 11.7047 11.1355 10.6301 10.1980
 9.8489  9.5917  9.4340  9.3808  9.4340  9.5917  9.8489
10.1980 10.6301 11.1355 11.7047 12.3288 13.0000 13.7113
12.8841 12.1244 11.4018 10.7238 10.0995  9.5394  9.0554
 8.6603  8.3666  8.1854  8.1240  8.1854  8.3666  8.6603
 9.0554  9.5394 10.0995 10.7238 11.4018 12.1244 12.8841
12.1655 11.3578 10.5830  9.8489  9.1652  8.5440  8.0000
 7.5498  7.2111  7.0000  6.9282  7.0000  7.2111  7.5498
 8.0000  8.5440  9.1652  9.8489 10.5830 11.3578 12.1655
11.5758 10.7238  9.8995  9.1104  8.3666  7.6811  7.0711
 6.5574  6.1644  5.9161  5.8310  5.9161  6.1644  6.5574
 7.0711  7.6811  8.3666  9.1104  9.8995 10.7238 11.5758
11.1355 10.2470  9.3808  8.5440  7.7460  7.0000  6.3246
 5.7446  5.2915  5.0000  4.8990  5.0000  5.2915  5.7446
 6.3246  7.0000  7.7460  8.5440  9.3808 10.2470 11.1355
10.8628  9.9499  9.0554  8.1854  7.3485  6.5574  5.8310
